Tokens,Tags,Polarities
"['From', 'the', 'entries', 'to', 'the', 'sides', 'to', 'the', 'drinks', 'everything', 'was', 'relatively', 'prepared', 'yet', 'still', 'simple']","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['From', 'the', 'entries', 'to', 'the', 'sides', 'to', 'the', 'drinks', 'everything', 'was', 'relatively', 'prepared', 'yet', 'still', 'simple']","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Service', 'was', 'prompt', 'and', 'courteous']","[1, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1]"
"['It', 'was', 'not', 'above', 'ordinary', 'and', 'the', 'beef', 'version', 'had', 'cheap', 'LRB', 'undercooked', 'RRB', 'beef']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'was', 'not', 'above', 'ordinary', 'and', 'the', 'beef', 'version', 'had', 'cheap', 'LRB', 'undercooked', 'RRB', 'beef']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['Chance', 'is', 'a', 'small', 'copy', 'restaurant', 'with', 'a', 'romantic', 'feel', 'to', 'it', 'the', 'door', 'is', 'great']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['It', 'was', 'nice', 'and', 'fresh', 'but', 'I', 'ca', 'it', 'give', 'it', 'high', 'scores', 'on', 'being', 'authentic', 'that']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]"
"['Not', 'club', 'soda', 'filled', 'with', 'ice', 'no', 'lime']","[0, 1, 2, 2, 2, 2, 2, 2, 0]","[-1, 1, 1, 1, 1, 1, 1, 1, -1]"
"['Only', 'wine', 'and', 'beer', 'are', 'served', 'but', 'the', 'house', 'varieties', 'are', 'actually', 'quite', 'good']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Only', 'wine', 'and', 'beer', 'are', 'served', 'but', 'the', 'house', 'varieties', 'are', 'actually', 'quite', 'good']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Only', 'wine', 'and', 'beer', 'are', 'served', 'but', 'the', 'house', 'varieties', 'are', 'actually', 'quite', 'good']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1]"
"['Only', 'wine', 'and', 'beer', 'are', 'served', 'but', 'the', 'house', 'varieties', 'are', 'actually', 'quite', 'good']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['His', 'place', 'must', 'have', 'cost', 'the', 'owners', 'fortune', 'to', 'build']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]"
"['His', 'place', 'must', 'have', 'cost', 'the', 'owners', 'fortune', 'to', 'build']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['Oh', 'and', 'the', 'complimentary', 'pudding', 'dessert', 'was', 'just', 'enough', 'mummy']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1]"
"['we', 'split', 'a', 'taste', 'vegetable', 'samoa', 'and', 'the', 'malay', 'tibia', 'wrap']","[0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1]"
"['we', 'split', 'a', 'taste', 'vegetable', 'samoa', 'and', 'the', 'malay', 'tibia', 'wrap']","[0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, -1]"
"['Knowledge', 'of', 'the', 'chef', 'and', 'the', 'witness', 'are', 'below', 'average']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['Knowledge', 'of', 'the', 'chef', 'and', 'the', 'witness', 'are', 'below', 'average']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
"['He', 'were', 'walking', 'around', 'the', 'village', 'and', 'went', 'into', 'this', 'place', 'just', 'for', 'some', 'drinks']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['Recent', 'wine', 'selection', 'too']","[0, 1, 2, 0, 0]","[-1, 2, 2, -1, -1]"
"['It', 'saves', 'walking', 'in', 'and', 'waiting', 'for', 'a', 'table', 'in', 'the', 'often', 'noisy', 'crowded', 'bar', 'at', 'dinnertime']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]"
"['It', 'saves', 'walking', 'in', 'and', 'waiting', 'for', 'a', 'table', 'in', 'the', 'often', 'noisy', 'crowded', 'bar', 'at', 'dinnertime']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['It', 'saves', 'walking', 'in', 'and', 'waiting', 'for', 'a', 'table', 'in', 'the', 'often', 'noisy', 'crowded', 'bar', 'at', 'dinnertime']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['I', 'have', 'to', 'say', 'I', 'have', 'never', 'had', 'a', 'disappointing', 'meal', 'here']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['Line', 'was', 'a', 'little', 'burnt', 'but', 'still', 'delicious', 'with', 'goat', 'cheese', 'and', 'panchetta', 'LRB', 'raddichio', 'was', 'kind', 'of', 'bitter', 'though', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Line', 'was', 'a', 'little', 'burnt', 'but', 'still', 'delicious', 'with', 'goat', 'cheese', 'and', 'panchetta', 'LRB', 'raddichio', 'was', 'kind', 'of', 'bitter', 'though', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Line', 'was', 'a', 'little', 'burnt', 'but', 'still', 'delicious', 'with', 'goat', 'cheese', 'and', 'panchetta', 'LRB', 'raddichio', 'was', 'kind', 'of', 'bitter', 'though', 'RRB']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['Disappointing', 'food', 'louse', 'service']","[0, 1, 0, 0, 1, 0]","[-1, 0, -1, -1, -1, -1]"
"['Disappointing', 'food', 'louse', 'service']","[0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, 0, -1]"
"['Of', 'you', 'want', 'a', 'casual', 'neighborhood', 'gastro', 'that', 'has', 'great', 'food', 'and', 'excellent', 'service', 'this', 'is', 'the', 'place']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Of', 'you', 'want', 'a', 'casual', 'neighborhood', 'gastro', 'that', 'has', 'great', 'food', 'and', 'excellent', 'service', 'this', 'is', 'the', 'place']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['great', 'place', 'to', 'go', 'for', 'a', 'drink', 'too', 'because', 'they', 'have', '100', 'kinds', 'of', 'beer']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, -1]"
"['great', 'place', 'to', 'go', 'for', 'a', 'drink', 'too', 'because', 'they', 'have', '100', 'kinds', 'of', 'beer']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0]","[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Over', 'price', 'and', 'small', 'portions']","[0, 1, 0, 0, 0, 1, 0]","[-1, 0, -1, -1, -1, -1, -1]"
"['Over', 'price', 'and', 'small', 'portions']","[0, 1, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, 0, -1]"
"['Meanwhile', 'the', 'bartender', 'continued', 'to', 'pour', 'champagne', 'from', 'his', 'reserve', 'after', 'we', 'had', 'finished', 'our', 'bottle', 'and', 'we', 'enjoyed', 'an', 'amuse', 'of', 'turned', 'soup', 'with', 'purged', 'basil', 'grain']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Meanwhile', 'the', 'bartender', 'continued', 'to', 'pour', 'champagne', 'from', 'his', 'reserve', 'after', 'we', 'had', 'finished', 'our', 'bottle', 'and', 'we', 'enjoyed', 'an', 'amuse', 'of', 'turned', 'soup', 'with', 'purged', 'basil', 'grain']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Meanwhile', 'the', 'bartender', 'continued', 'to', 'pour', 'champagne', 'from', 'his', 'reserve', 'after', 'we', 'had', 'finished', 'our', 'bottle', 'and', 'we', 'enjoyed', 'an', 'amuse', 'of', 'turned', 'soup', 'with', 'purged', 'basil', 'grain']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, -1, -1, -1]"
"['The', 'food', 'was', 'well', 'prepared', 'and', 'the', 'service', 'implacable']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'food', 'was', 'well', 'prepared', 'and', 'the', 'service', 'implacable']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['it', 'their', 'best', 'dish', 'is', 'the', 'That', 'spice', 'carry', 'nodules', 'with', 'shrimp', 'a', 'dish', 'that', 'would', 'cost', '23.95', 'is', 'most', 'places', 'but', 'it', 'is', '16', 'here']","[0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['it', 'their', 'best', 'dish', 'is', 'the', 'That', 'spice', 'carry', 'nodules', 'with', 'shrimp', 'a', 'dish', 'that', 'would', 'cost', '23.95', 'is', 'most', 'places', 'but', 'it', 'is', '16', 'here']","[0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['it', 'their', 'best', 'dish', 'is', 'the', 'That', 'spice', 'carry', 'nodules', 'with', 'shrimp', 'a', 'dish', 'that', 'would', 'cost', '23.95', 'is', 'most', 'places', 'but', 'it', 'is', '16', 'here']","[0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['it', 'their', 'best', 'dish', 'is', 'the', 'That', 'spice', 'carry', 'nodules', 'with', 'shrimp', 'a', 'dish', 'that', 'would', 'cost', '23.95', 'is', 'most', 'places', 'but', 'it', 'is', '16', 'here']","[0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Good', 'dark', 'atmosphere', 'and', 'the', 'music', 'is', 'a', 'nice', 'touch']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Good', 'dark', 'atmosphere', 'and', 'the', 'music', 'is', 'a', 'nice', 'touch']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['By', 'husband', 'said', 'the', 'portions', 'were', 'very', 'small', 'but', 'if', 'my', 'main', 'course', 'was', 'good', 'to', 'eat', 'the', 'portion', 'would', 've', 'been', 'fine', 'for', 'me']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['By', 'husband', 'said', 'the', 'portions', 'were', 'very', 'small', 'but', 'if', 'my', 'main', 'course', 'was', 'good', 'to', 'eat', 'the', 'portion', 'would', 've', 'been', 'fine', 'for', 'me']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1]"
"['By', 'husband', 'said', 'the', 'portions', 'were', 'very', 'small', 'but', 'if', 'my', 'main', 'course', 'was', 'good', 'to', 'eat', 'the', 'portion', 'would', 've', 'been', 'fine', 'for', 'me']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['But', 'the', 'that', 'is', 'definitely', 'not', 'great', 'bland', 'and', 'distinguished']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Great', 'for', 'groups', 'great', 'for', 'a', 'date', 'great', 'for', 'early', 'branch', 'or', 'a', 'nightcap']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1]"
"['Great', 'for', 'groups', 'great', 'for', 'a', 'date', 'great', 'for', 'early', 'branch', 'or', 'a', 'nightcap']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['Our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'paring', 'for', 'wine', 'and', 'cheese']","[0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'paring', 'for', 'wine', 'and', 'cheese']","[0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'paring', 'for', 'wine', 'and', 'cheese']","[0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'paring', 'for', 'wine', 'and', 'cheese']","[0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'paring', 'for', 'wine', 'and', 'cheese']","[0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]"
"['Our', 'friendly', 'server', 'made', 'great', 'food', 'suggestions', 'and', 'also', 'sent', 'both', 'the', 'sommelier', 'and', 'the', 'fromager', 'to', 'the', 'table', 'to', 'help', 'suggest', 'different', 'paring', 'for', 'wine', 'and', 'cheese']","[0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]"
"['Because', 'we', 'did', 'it', 'have', 'a', 'reservation', 'we', 'could', 'only', 'sit', 'in', 'the', 'back', 'garden', 'but', 'it', 'was', 'great', 'secluded', 'and', 'perfect', 'in', 'nice', 'weather']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Because', 'we', 'did', 'it', 'have', 'a', 'reservation', 'we', 'could', 'only', 'sit', 'in', 'the', 'back', 'garden', 'but', 'it', 'was', 'great', 'secluded', 'and', 'perfect', 'in', 'nice', 'weather']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Puffing', 'yourself', 'with', 'Japanese', 'food', 'is', 'a', 'rare', 'thing']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","[-1, -1, -1, 1, 1, -1, -1, -1, -1, -1]"
"['While', 'the', 'food', 'was', 'good', 'LRB', 'certainly', 'no', 'Ll', 'Ruling', 'RRB', 'the', 'service', 'was', 'horrendous']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['While', 'the', 'food', 'was', 'good', 'LRB', 'certainly', 'no', 'Ll', 'Ruling', 'RRB', 'the', 'service', 'was', 'horrendous']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]"
"['Service', 'is', 'not', 'what', 'one', 'would', 'expect', 'from', 'a', 'joint', 'in', 'this', 'price', 'category']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['Service', 'is', 'not', 'what', 'one', 'would', 'expect', 'from', 'a', 'joint', 'in', 'this', 'price', 'category']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1]"
"['Our', 'family', 'never', 'expected', 'such', 'incredible', 'entertainment', 'in', 'a', 'restaurant']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1]"
"['i', 'would', 'recommend', 'reservations', 'on', 'weekend', 'though']","[0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, 1, -1, -1, -1, -1]"
"['Great', 'penza', 'for', 'lunch', 'place']","[0, 1, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1]"
"['The', 'food', 'was', 'very', 'expensive', 'LRB', 'we', 'spent', '160', 'for', 'lunch', 'for', 'two', 'RRB', 'but', 'extremely', 'taste']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]"
"['He', 'were', 'a', 'group', 'of', '8', 'and', 'well', 'seven']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 2, -1]"
"['The', 'signs', 'the', 'special', 'venus', 'food', 'and', 'even', 'all', 'the', 'waitstaff', 'are', 'ALL', 'TOTALLY', 'Japanese']","[0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'signs', 'the', 'special', 'venus', 'food', 'and', 'even', 'all', 'the', 'waitstaff', 'are', 'ALL', 'TOTALLY', 'Japanese']","[0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'signs', 'the', 'special', 'venus', 'food', 'and', 'even', 'all', 'the', 'waitstaff', 'are', 'ALL', 'TOTALLY', 'Japanese']","[0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['The', 'signs', 'the', 'special', 'venus', 'food', 'and', 'even', 'all', 'the', 'waitstaff', 'are', 'ALL', 'TOTALLY', 'Japanese']","[0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
